property_id,neighborhood_ar,neighborhood_key,property_type,annual_rent_sar,area_sqm,bedrooms,bathrooms,living_rooms,furnished,ac,lift,maid_room,driver_room,pool,created_at,log_annual_rent,price_outlier_iqr,area_flag
6514529,العريجاء الغربيه,العريجاء الغربيه,Villas,70000.0,200.0,5,,,0,0,0,0,0,0,2025-12-20 23:19:30+00:00,11.156250521031495,False,False
6520328,عكاظ,عكاظ,Apartments,38000.0,167.0,3,3,2,0,0,0,0,0,0,2025-12-24 21:10:26+00:00,10.545341438708522,False,False
6450622,الضباط,الضباط,Apartments,44000.0,591.0,2,1,1,0,1,1,0,0,0,2025-11-02 15:50:00+00:00,10.691944912900398,False,False
6333615,الضباط,الضباط,Apartments,65000.0,529.0,2,2,1,0,1,0,0,0,0,2025-08-15 20:18:54+00:00,11.082142548877775,False,False
6436543,طويق,طويق,Floor,50000.0,197.0,5,3,1,0,0,0,0,0,0,2025-10-23 04:12:52+00:00,10.819778284410283,False,False
6409628,النرجس,النرجس,Apartments,65000.0,150.0,3,2,1,0,1,1,0,0,0,2025-10-04 08:16:46+00:00,11.082142548877775,False,False
6474423,اشبيليه,اشبيليه,Apartments,24000.0,810.0,3,1,0,0,0,1,0,0,0,2025-11-20 07:36:31+00:00,10.085809109330082,False,False
6525166,الخليج,الخليج,Apartments,48000.0,333.0,3,2,2,0,0,0,0,0,0,2025-12-29 06:06:16+00:00,10.778956289890028,False,False
6500963,العارض,العارض,Apartments,100000.0,168.0,5,,,0,0,0,0,0,0,2025-12-10 09:05:14+00:00,11.512925464970229,False,False
6479587,النرجس,النرجس,Apartments,85000.0,375.0,4,2,1,0,1,0,0,0,0,2025-11-24 17:09:40+00:00,11.350406535472453,False,False
6523204,النفل,النفل,Floor,85000.0,336.0,2,3,2,0,1,0,0,0,0,2025-12-27 15:46:10+00:00,11.350406535472453,False,False
6525155,اشبيليه,اشبيليه,Apartments,40000.0,500.0,4,2,1,0,0,0,0,0,0,2025-12-29 05:47:21+00:00,10.596634733096073,False,False
6525146,اليرموك,اليرموك,Apartments,40000.0,151.0,3,2,1,0,1,0,0,0,0,2025-12-29 05:28:31+00:00,10.596634733096073,False,False
6283694,اليرموك,اليرموك,Apartments,22000.0,60.0,1,1,0,0,1,0,0,0,0,2025-07-13 00:29:47+00:00,9.998797732340453,False,False
6386764,المرسلات,المرسلات,Apartments,37000.0,375.0,1,1,1,0,1,0,0,0,0,2025-09-17 14:45:18+00:00,10.51867319162636,False,False
6507183,اليرموك,اليرموك,Apartments,38000.0,648.0,4,2,1,0,0,0,0,0,0,2025-12-15 04:52:35+00:00,10.545341438708522,False,False
6489373,اليرموك,اليرموك,Apartments,47000.0,151.0,3,2,2,0,1,1,0,0,0,2025-12-02 01:46:24+00:00,10.757902880692196,False,False
6501562,العارض,العارض,Apartments,50000.0,106.0,3,,,0,0,0,0,0,0,2025-12-10 15:14:41+00:00,10.819778284410283,False,False
6491219,المعيزله,المعيزله,Apartments,38000.0,75.0,3,2,1,0,1,0,0,0,0,2025-12-03 09:00:11+00:00,10.545341438708522,False,False
6431566,المونسيه,المونسيه,Villas,100000.0,324.0,7,5,1,0,0,0,0,0,0,2025-10-20 06:11:35+00:00,11.512925464970229,False,False
6387591,الرمال,الرمال,Apartments,65000.0,126.0,3,3,1,0,1,0,0,0,0,2025-09-17 23:15:52+00:00,11.082142548877775,False,False
6500343,الرمال,الرمال,Apartments,34200.0,500.0,2,1,1,0,0,0,0,0,0,2025-12-09 18:15:13+00:00,10.439980923050696,False,False
6500348,الرمال,الرمال,Apartments,60000.0,92.0,4,3,1,0,0,1,0,0,0,2025-12-09 18:24:09+00:00,11.002099841204238,False,False
6525085,منفوحه الجديده,منفوحه الجديده,Apartments,26000.0,239.0,3,,,0,0,0,0,0,0,2025-12-29 02:11:16+00:00,10.165851817003619,False,False
6470692,الياسمين,الياسمين,Apartments,50000.0,870.0,4,3,1,0,1,0,0,0,0,2025-11-17 13:23:49+00:00,10.819778284410283,False,False
6384457,حطين,حطين,Apartments,65000.0,435.0,3,1,1,0,0,0,0,0,0,2025-09-16 08:55:40+00:00,11.082142548877775,False,False
6522596,العقيق,العقيق,Apartments,36000.0,100.0,1,1,,1,1,1,0,0,0,2025-12-26 23:23:13+00:00,10.491274217438248,False,False
6515644,الرفيعه,الرفيعه,Apartments,10000.0,179.0,1,1,0,0,0,0,0,0,0,2025-12-21 17:52:14+00:00,9.210340371976184,False,False
6507915,النفل,النفل,Apartments,35000.0,80.0,1,,,0,0,0,0,0,0,2025-12-15 15:27:09+00:00,10.46310334047155,False,False
6521086,اليرموك,اليرموك,Apartments,30000.0,70.0,1,1,1,0,0,0,0,0,0,2025-12-25 13:52:27+00:00,10.308952660644293,False,False
6470985,الملقا,الملقا,Apartments,90000.0,103.0,3,,,0,0,0,0,0,0,2025-11-17 16:09:50+00:00,11.407564949312402,False,False
6522433,الوادي,الوادي,Apartments,65000.0,375.0,3,2,0,0,1,0,0,0,0,2025-12-26 19:18:52+00:00,11.082142548877775,False,False
6490035,الملقا,الملقا,Apartments,48000.0,2428.0,1,1,1,0,1,1,0,0,0,2025-12-02 13:55:09+00:00,10.778956289890028,False,True
6462483,العارض,العارض,Apartments,60000.0,103.0,2,3,1,0,1,1,0,0,0,2025-11-10 21:48:55+00:00,11.002099841204238,False,False
6481613,التعاون,التعاون,Apartments,29000.0,122.0,1,,,0,0,0,0,0,0,2025-11-26 00:38:16+00:00,10.275051108968611,False,False
6518920,الياسمين,الياسمين,Apartments,43000.0,150.0,4,2,1,0,1,0,0,0,0,2025-12-23 21:10:36+00:00,10.668955394675699,False,False
6419564,النرجس,النرجس,Apartments,56000.0,127.0,3,3,1,0,1,1,0,0,0,2025-10-11 23:17:24+00:00,10.933106969717286,False,False
6494430,الياسمين,الياسمين,Floor,80000.0,180.0,6,3,1,0,1,0,0,0,0,2025-12-05 20:00:11+00:00,11.289781913656018,False,False
6524548,السعاده,السعاده,Apartments,47000.0,148.0,4,4,1,0,1,1,0,0,0,2025-12-28 16:05:30+00:00,10.757902880692196,False,False
6418774,الملقا,الملقا,Apartments,80000.0,140.0,3,3,1,0,0,1,0,0,0,2025-10-11 13:22:27+00:00,11.289781913656018,False,False
6479836,التعاون,التعاون,Apartments,100000.0,184.0,4,5,2,0,1,0,0,0,0,2025-11-24 20:02:43+00:00,11.512925464970229,False,False
6518670,عكاظ,عكاظ,Floor,50000.0,400.0,7,,,0,0,0,0,0,0,2025-12-23 17:44:32+00:00,10.819778284410283,False,False
6479668,النرجس,النرجس,Apartments,45000.0,450.0,3,2,1,0,0,0,0,0,0,2025-11-24 18:00:10+00:00,10.714417768752456,False,False
6431321,النفل,النفل,Apartments,46000.0,100.0,1,1,1,0,1,0,0,0,0,2025-10-19 21:52:33+00:00,10.736396675471232,False,False
6524472,طويق,طويق,Apartments,16000.0,52.0,1,1,0,0,1,0,0,0,0,2025-12-28 15:31:54+00:00,9.680344001221918,False,False
6479253,النرجس,النرجس,Apartments,80000.0,106.0,3,,,0,0,0,0,0,0,2025-11-24 14:00:52+00:00,11.289781913656018,False,False
6483951,الصحافه,الصحافه,Apartments,30000.0,40.0,1,,,0,0,0,0,0,0,2025-11-27 19:39:15+00:00,10.308952660644293,False,False
6500215,الياسمين,الياسمين,Apartments,55000.0,300.0,3,2,1,0,0,0,0,0,0,2025-12-09 17:01:57+00:00,10.915088464214607,False,False
6422285,الرمال,الرمال,Villas,75000.0,300.0,,,,0,0,0,0,0,0,2025-10-13 15:13:18+00:00,11.225243392518447,False,False
6362124,القيروان,القيروان,Floor,75000.0,601.0,4,5,1,0,1,0,0,0,0,2025-09-01 17:29:34+00:00,11.225243392518447,False,False
6514276,اليرموك,اليرموك,Apartments,30000.0,75.0,1,1,1,0,0,0,0,0,0,2025-12-20 18:32:20+00:00,10.308952660644293,False,False
6493251,القادسيه,القادسيه,Villas,70000.0,300.0,6,4,1,0,1,0,0,0,0,2025-12-04 15:42:48+00:00,11.156250521031495,False,False
6497880,المونسيه,المونسيه,Apartments,55000.0,119.0,4,3,1,0,1,0,0,0,0,2025-12-08 12:15:41+00:00,10.915088464214607,False,False
6512132,ظهره لبن,ظهره لبن,Floor,75000.0,750.0,2,2,2,0,0,0,0,0,0,2025-12-18 15:15:48+00:00,11.225243392518447,False,False
6524360,عكاظ,عكاظ,Floor,31000.0,91.0,4,3,1,0,0,0,0,0,0,2025-12-28 14:16:19+00:00,10.341742483467284,False,False
6512382,السعاده,السعاده,Apartments,35000.0,277.0,2,2,1,0,0,0,0,0,0,2025-12-18 18:04:21+00:00,10.46310334047155,False,False
6512335,السعاده,السعاده,Villas,120000.0,277.0,6,6,1,0,0,0,0,0,0,2025-12-18 17:32:02+00:00,11.695247021764184,False,False
6485896,السعاده,السعاده,Apartments,19000.0,625.0,1,1,,0,1,0,0,0,0,2025-11-29 18:42:42+00:00,9.852194258148577,False,False
6430713,الروضه,الروضه,Floor,60000.0,540.0,5,3,1,0,1,0,0,0,0,2025-10-19 15:22:24+00:00,11.002099841204238,False,False
6479414,النرجس,النرجس,Apartments,135000.0,132.0,3,4,1,1,0,0,0,0,0,2025-11-24 15:38:56+00:00,11.813030057420567,True,False
6508978,اليرموك,اليرموك,Apartments,35000.0,1300.0,3,2,1,0,1,0,0,0,0,2025-12-16 12:54:07+00:00,10.46310334047155,False,True
6524224,الندي,الندي,Apartments,55000.0,1525.0,3,2,1,0,1,1,0,0,0,2025-12-28 12:52:14+00:00,10.915088464214607,False,True
6475806,قرطبه,قرطبه,Floor,68000.0,625.0,5,3,1,0,1,0,0,0,0,2025-11-21 14:17:31+00:00,11.127262984158243,False,False
6507337,الوادي,الوادي,Apartments,28000.0,100.0,1,,,0,0,0,0,0,0,2025-12-15 08:43:05+00:00,10.239959789157341,False,False
6500371,قرطبه,قرطبه,Floor,65000.0,360.0,6,3,1,0,1,0,0,0,0,2025-12-09 18:45:33+00:00,11.082142548877775,False,False
6470069,التعاون,التعاون,Apartments,28000.0,122.0,1,,,0,0,0,0,0,0,2025-11-17 03:29:50+00:00,10.239959789157341,False,False
6385867,القيروان,القيروان,Apartments,42000.0,100.0,1,1,1,0,0,0,0,0,0,2025-09-16 23:16:11+00:00,10.645424897265505,False,False
6341093,الروضه,الروضه,Apartments,76000.0,100.0,3,2,1,0,0,0,0,0,0,2025-08-19 23:08:24+00:00,11.238488619268468,False,False
6511657,النرجس,النرجس,Apartments,80000.0,129.0,4,,,0,0,0,0,0,0,2025-12-18 09:58:27+00:00,11.289781913656018,False,False
